Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Honduras,HND,2021,Agricultural land (sq. km),AG.LND.AGRI.K2,35760
Honduras,HND,2020,Agricultural land (sq. km),AG.LND.AGRI.K2,35380
Honduras,HND,2019,Agricultural land (sq. km),AG.LND.AGRI.K2,35090
Honduras,HND,2018,Agricultural land (sq. km),AG.LND.AGRI.K2,35090
Honduras,HND,2017,Agricultural land (sq. km),AG.LND.AGRI.K2,34880
Honduras,HND,2016,Agricultural land (sq. km),AG.LND.AGRI.K2,34240
Honduras,HND,2015,Agricultural land (sq. km),AG.LND.AGRI.K2,33750
Honduras,HND,2014,Agricultural land (sq. km),AG.LND.AGRI.K2,33750
Honduras,HND,2013,Agricultural land (sq. km),AG.LND.AGRI.K2,33700
Honduras,HND,2012,Agricultural land (sq. km),AG.LND.AGRI.K2,33580
Honduras,HND,2011,Agricultural land (sq. km),AG.LND.AGRI.K2,33110
Honduras,HND,2010,Agricultural land (sq. km),AG.LND.AGRI.K2,32680
Honduras,HND,2009,Agricultural land (sq. km),AG.LND.AGRI.K2,31980
Honduras,HND,2008,Agricultural land (sq. km),AG.LND.AGRI.K2,31840
Honduras,HND,2007,Agricultural land (sq. km),AG.LND.AGRI.K2,31600
Honduras,HND,2006,Agricultural land (sq. km),AG.LND.AGRI.K2,31600
Honduras,HND,2005,Agricultural land (sq. km),AG.LND.AGRI.K2,31500
Honduras,HND,2004,Agricultural land (sq. km),AG.LND.AGRI.K2,31400
Honduras,HND,2003,Agricultural land (sq. km),AG.LND.AGRI.K2,31530
Honduras,HND,2002,Agricultural land (sq. km),AG.LND.AGRI.K2,30280
Honduras,HND,2001,Agricultural land (sq. km),AG.LND.AGRI.K2,29360
Honduras,HND,2000,Agricultural land (sq. km),AG.LND.AGRI.K2,29350
Honduras,HND,1999,Agricultural land (sq. km),AG.LND.AGRI.K2,33370
Honduras,HND,1998,Agricultural land (sq. km),AG.LND.AGRI.K2,33950
Honduras,HND,1997,Agricultural land (sq. km),AG.LND.AGRI.K2,33950
Honduras,HND,1996,Agricultural land (sq. km),AG.LND.AGRI.K2,34800
Honduras,HND,1995,Agricultural land (sq. km),AG.LND.AGRI.K2,34800
Honduras,HND,1994,Agricultural land (sq. km),AG.LND.AGRI.K2,35200
Honduras,HND,1993,Agricultural land (sq. km),AG.LND.AGRI.K2,35480
Honduras,HND,1992,Agricultural land (sq. km),AG.LND.AGRI.K2,33550
Honduras,HND,1991,Agricultural land (sq. km),AG.LND.AGRI.K2,33420
Honduras,HND,1990,Agricultural land (sq. km),AG.LND.AGRI.K2,33200
Honduras,HND,1989,Agricultural land (sq. km),AG.LND.AGRI.K2,33710
Honduras,HND,1988,Agricultural land (sq. km),AG.LND.AGRI.K2,32850
Honduras,HND,1987,Agricultural land (sq. km),AG.LND.AGRI.K2,32850
Honduras,HND,1986,Agricultural land (sq. km),AG.LND.AGRI.K2,32850
Honduras,HND,1985,Agricultural land (sq. km),AG.LND.AGRI.K2,32780
Honduras,HND,1984,Agricultural land (sq. km),AG.LND.AGRI.K2,32770
Honduras,HND,1983,Agricultural land (sq. km),AG.LND.AGRI.K2,32700
Honduras,HND,1982,Agricultural land (sq. km),AG.LND.AGRI.K2,32690
Honduras,HND,1981,Agricultural land (sq. km),AG.LND.AGRI.K2,32640
Honduras,HND,1980,Agricultural land (sq. km),AG.LND.AGRI.K2,32570
Honduras,HND,1979,Agricultural land (sq. km),AG.LND.AGRI.K2,32570
Honduras,HND,1978,Agricultural land (sq. km),AG.LND.AGRI.K2,32570
Honduras,HND,1977,Agricultural land (sq. km),AG.LND.AGRI.K2,32450
Honduras,HND,1976,Agricultural land (sq. km),AG.LND.AGRI.K2,31700
Honduras,HND,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,31350
Honduras,HND,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,30960
Honduras,HND,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,30900
Honduras,HND,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,30800
Honduras,HND,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,30450
Honduras,HND,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,30400
Honduras,HND,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,30300
Honduras,HND,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,30300
Honduras,HND,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,30250
Honduras,HND,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,30150
Honduras,HND,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,30050
Honduras,HND,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,30000
Honduras,HND,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,29950
Honduras,HND,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,29900
Honduras,HND,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,29800
Honduras,HND,2021,Agricultural land (% of land area),AG.LND.AGRI.ZS,31.95996068
Honduras,HND,2020,Agricultural land (% of land area),AG.LND.AGRI.ZS,31.62034141
Honduras,HND,2019,Agricultural land (% of land area),AG.LND.AGRI.ZS,31.36115828
Honduras,HND,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,31.36115828
Honduras,HND,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,31.17347395
Honduras,HND,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.6014836
Honduras,HND,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.16355349
Honduras,HND,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.16355349
Honduras,HND,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.11886674
Honduras,HND,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.01161855
Honduras,HND,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.59156314
Honduras,HND,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.20725713
Honduras,HND,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.58164268
Honduras,HND,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.4565198
Honduras,HND,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.24202342
Honduras,HND,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.24202342
Honduras,HND,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.15264992
Honduras,HND,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.06327643
Honduras,HND,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.17946197
Honduras,HND,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.06229332
Honduras,HND,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.2400572
Honduras,HND,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.23111985
Honduras,HND,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.82393422
Honduras,HND,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.34230047
Honduras,HND,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.34230047
Honduras,HND,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,31.10197515
Honduras,HND,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,31.10197515
Honduras,HND,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,31.45946912
Honduras,HND,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,31.7097149
Honduras,HND,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.98480651
Honduras,HND,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.86862097
Honduras,HND,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.67199929
Honduras,HND,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.12780409
Honduras,HND,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.35919206
Honduras,HND,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.35919206
Honduras,HND,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.35919206
Honduras,HND,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.29663062
Honduras,HND,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.28769327
Honduras,HND,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.22513183
Honduras,HND,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.21619448
Honduras,HND,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.17150773
Honduras,HND,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.10894629
Honduras,HND,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.10894629
Honduras,HND,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.10894629
Honduras,HND,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.0016981
Honduras,HND,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.33139691
Honduras,HND,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.01858969
Honduras,HND,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.67003307
Honduras,HND,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.61640897
Honduras,HND,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.52703548
Honduras,HND,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.21422826
Honduras,HND,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.16954151
Honduras,HND,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.08016802
Honduras,HND,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.08016802
Honduras,HND,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.03548128
Honduras,HND,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.94610778
Honduras,HND,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.85673429
Honduras,HND,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.81204755
Honduras,HND,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.7673608
Honduras,HND,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.72267405
Honduras,HND,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.63330056
Honduras,HND,2021,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2020,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2019,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2018,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2017,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2016,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2015,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2014,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2013,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2012,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2011,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2010,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2009,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2008,Arable land (% of land area),AG.LND.ARBL.ZS,9.098221468
Honduras,HND,2007,Arable land (% of land area),AG.LND.ARBL.ZS,9.384216641
Honduras,HND,2006,Arable land (% of land area),AG.LND.ARBL.ZS,9.384216641
Honduras,HND,2005,Arable land (% of land area),AG.LND.ARBL.ZS,9.384216641
Honduras,HND,2004,Arable land (% of land area),AG.LND.ARBL.ZS,9.384216641
Honduras,HND,2003,Arable land (% of land area),AG.LND.ARBL.ZS,9.545088927
Honduras,HND,2002,Arable land (% of land area),AG.LND.ARBL.ZS,9.545088927
Honduras,HND,2001,Arable land (% of land area),AG.LND.ARBL.ZS,9.545088927
Honduras,HND,2000,Arable land (% of land area),AG.LND.ARBL.ZS,9.545088927
Honduras,HND,1999,Arable land (% of land area),AG.LND.ARBL.ZS,13.1200286
Honduras,HND,1998,Arable land (% of land area),AG.LND.ARBL.ZS,13.58477076
Honduras,HND,1997,Arable land (% of land area),AG.LND.ARBL.ZS,13.58477076
Honduras,HND,1996,Arable land (% of land area),AG.LND.ARBL.ZS,14.29975869
Honduras,HND,1995,Arable land (% of land area),AG.LND.ARBL.ZS,14.29975869
Honduras,HND,1994,Arable land (% of land area),AG.LND.ARBL.ZS,14.74662615
Honduras,HND,1993,Arable land (% of land area),AG.LND.ARBL.ZS,15.04155867
Honduras,HND,1992,Arable land (% of land area),AG.LND.ARBL.ZS,13.54008401
Honduras,HND,1991,Arable land (% of land area),AG.LND.ARBL.ZS,13.33452498
Honduras,HND,1990,Arable land (% of land area),AG.LND.ARBL.ZS,13.0664045
Honduras,HND,1989,Arable land (% of land area),AG.LND.ARBL.ZS,12.92340692
Honduras,HND,1988,Arable land (% of land area),AG.LND.ARBL.ZS,12.78934668
Honduras,HND,1987,Arable land (% of land area),AG.LND.ARBL.ZS,12.87872017
Honduras,HND,1986,Arable land (% of land area),AG.LND.ARBL.ZS,12.96809366
Honduras,HND,1985,Arable land (% of land area),AG.LND.ARBL.ZS,13.00384306
Honduras,HND,1984,Arable land (% of land area),AG.LND.ARBL.ZS,13.0842792
Honduras,HND,1983,Arable land (% of land area),AG.LND.ARBL.ZS,13.11109125
Honduras,HND,1982,Arable land (% of land area),AG.LND.ARBL.ZS,13.19152739
Honduras,HND,1981,Arable land (% of land area),AG.LND.ARBL.ZS,13.23621414
Honduras,HND,1980,Arable land (% of land area),AG.LND.ARBL.ZS,13.26302619
Honduras,HND,1979,Arable land (% of land area),AG.LND.ARBL.ZS,13.35239968
Honduras,HND,1978,Arable land (% of land area),AG.LND.ARBL.ZS,13.44177317
Honduras,HND,1977,Arable land (% of land area),AG.LND.ARBL.ZS,13.43283582
Honduras,HND,1976,Arable land (% of land area),AG.LND.ARBL.ZS,12.85190812
Honduras,HND,1975,Arable land (% of land area),AG.LND.ARBL.ZS,12.62847439
Honduras,HND,1974,Arable land (% of land area),AG.LND.ARBL.ZS,12.36929127
Honduras,HND,1973,Arable land (% of land area),AG.LND.ARBL.ZS,12.31566717
Honduras,HND,1972,Arable land (% of land area),AG.LND.ARBL.ZS,12.22629368
Honduras,HND,1971,Arable land (% of land area),AG.LND.ARBL.ZS,11.91348646
Honduras,HND,1970,Arable land (% of land area),AG.LND.ARBL.ZS,11.88667441
Honduras,HND,1969,Arable land (% of land area),AG.LND.ARBL.ZS,11.86879971
Honduras,HND,1968,Arable land (% of land area),AG.LND.ARBL.ZS,11.90454911
Honduras,HND,1967,Arable land (% of land area),AG.LND.ARBL.ZS,11.88667441
Honduras,HND,1966,Arable land (% of land area),AG.LND.ARBL.ZS,11.83305032
Honduras,HND,1965,Arable land (% of land area),AG.LND.ARBL.ZS,11.77942622
Honduras,HND,1964,Arable land (% of land area),AG.LND.ARBL.ZS,11.73473948
Honduras,HND,1963,Arable land (% of land area),AG.LND.ARBL.ZS,11.70792743
Honduras,HND,1962,Arable land (% of land area),AG.LND.ARBL.ZS,11.66324068
Honduras,HND,1961,Arable land (% of land area),AG.LND.ARBL.ZS,11.57386719
Honduras,HND,2015,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,4992.845655
Honduras,HND,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,5016.379406
Honduras,HND,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,5018.373536
Honduras,HND,2015,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,4.45837225
Honduras,HND,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,4.479386764
Honduras,HND,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,4.481167427
Honduras,HND,2015,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,40.47009572
Honduras,HND,2000,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,16.93634436
Honduras,HND,1990,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,14.94221388
Honduras,HND,2015,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.036137859
Honduras,HND,2000,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.015123345
Honduras,HND,1990,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.013342682
Honduras,HND,2015,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,4.494510109
Honduras,HND,2000,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,4.494510109
Honduras,HND,1990,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,4.494510109
Honduras,HND,2021,Forest area (sq. km),AG.LND.FRST.K2,63383.1
Honduras,HND,2020,Forest area (sq. km),AG.LND.FRST.K2,63592.6
Honduras,HND,2019,Forest area (sq. km),AG.LND.FRST.K2,63802.1
Honduras,HND,2018,Forest area (sq. km),AG.LND.FRST.K2,64011.6
Honduras,HND,2017,Forest area (sq. km),AG.LND.FRST.K2,64221.1
Honduras,HND,2016,Forest area (sq. km),AG.LND.FRST.K2,64430.5
Honduras,HND,2015,Forest area (sq. km),AG.LND.FRST.K2,64638.3
Honduras,HND,2014,Forest area (sq. km),AG.LND.FRST.K2,64861.58
Honduras,HND,2013,Forest area (sq. km),AG.LND.FRST.K2,65084.86
Honduras,HND,2012,Forest area (sq. km),AG.LND.FRST.K2,65308.14
Honduras,HND,2011,Forest area (sq. km),AG.LND.FRST.K2,65531.42
Honduras,HND,2010,Forest area (sq. km),AG.LND.FRST.K2,65754.7
Honduras,HND,2009,Forest area (sq. km),AG.LND.FRST.K2,65957.5
Honduras,HND,2008,Forest area (sq. km),AG.LND.FRST.K2,66160.3
Honduras,HND,2007,Forest area (sq. km),AG.LND.FRST.K2,66363.1
Honduras,HND,2006,Forest area (sq. km),AG.LND.FRST.K2,66565.9
Honduras,HND,2005,Forest area (sq. km),AG.LND.FRST.K2,66768.7
Honduras,HND,2004,Forest area (sq. km),AG.LND.FRST.K2,66971.5
Honduras,HND,2003,Forest area (sq. km),AG.LND.FRST.K2,67174.3
Honduras,HND,2002,Forest area (sq. km),AG.LND.FRST.K2,67377.1
Honduras,HND,2001,Forest area (sq. km),AG.LND.FRST.K2,67579.9
Honduras,HND,2000,Forest area (sq. km),AG.LND.FRST.K2,67782.7
Honduras,HND,1999,Forest area (sq. km),AG.LND.FRST.K2,67992.21
Honduras,HND,1998,Forest area (sq. km),AG.LND.FRST.K2,68201.72
Honduras,HND,1997,Forest area (sq. km),AG.LND.FRST.K2,68411.23
Honduras,HND,1996,Forest area (sq. km),AG.LND.FRST.K2,68620.74
Honduras,HND,1995,Forest area (sq. km),AG.LND.FRST.K2,68830.25
Honduras,HND,1994,Forest area (sq. km),AG.LND.FRST.K2,69039.76
Honduras,HND,1993,Forest area (sq. km),AG.LND.FRST.K2,69249.27
Honduras,HND,1992,Forest area (sq. km),AG.LND.FRST.K2,69458.78
Honduras,HND,1991,Forest area (sq. km),AG.LND.FRST.K2,69668.29
Honduras,HND,1990,Forest area (sq. km),AG.LND.FRST.K2,69877.8
Honduras,HND,2021,Forest area (% of land area),AG.LND.FRST.ZS,56.6476897
Honduras,HND,2020,Forest area (% of land area),AG.LND.FRST.ZS,56.83492716
Honduras,HND,2019,Forest area (% of land area),AG.LND.FRST.ZS,57.02216463
Honduras,HND,2018,Forest area (% of land area),AG.LND.FRST.ZS,57.20940209
Honduras,HND,2017,Forest area (% of land area),AG.LND.FRST.ZS,57.39663956
Honduras,HND,2016,Forest area (% of land area),AG.LND.FRST.ZS,57.58378765
Honduras,HND,2015,Forest area (% of land area),AG.LND.FRST.ZS,57.76950576
Honduras,HND,2014,Forest area (% of land area),AG.LND.FRST.ZS,57.9690589
Honduras,HND,2013,Forest area (% of land area),AG.LND.FRST.ZS,58.16861203
Honduras,HND,2012,Forest area (% of land area),AG.LND.FRST.ZS,58.36816516
Honduras,HND,2011,Forest area (% of land area),AG.LND.FRST.ZS,58.56771829
Honduras,HND,2010,Forest area (% of land area),AG.LND.FRST.ZS,58.76727143
Honduras,HND,2009,Forest area (% of land area),AG.LND.FRST.ZS,58.94852087
Honduras,HND,2008,Forest area (% of land area),AG.LND.FRST.ZS,59.12977031
Honduras,HND,2007,Forest area (% of land area),AG.LND.FRST.ZS,59.31101975
Honduras,HND,2006,Forest area (% of land area),AG.LND.FRST.ZS,59.49226919
Honduras,HND,2005,Forest area (% of land area),AG.LND.FRST.ZS,59.67351863
Honduras,HND,2004,Forest area (% of land area),AG.LND.FRST.ZS,59.85476808
Honduras,HND,2003,Forest area (% of land area),AG.LND.FRST.ZS,60.03601752
Honduras,HND,2002,Forest area (% of land area),AG.LND.FRST.ZS,60.21726696
Honduras,HND,2001,Forest area (% of land area),AG.LND.FRST.ZS,60.3985164
Honduras,HND,2000,Forest area (% of land area),AG.LND.FRST.ZS,60.57976584
Honduras,HND,1999,Forest area (% of land area),AG.LND.FRST.ZS,60.76701224
Honduras,HND,1998,Forest area (% of land area),AG.LND.FRST.ZS,60.95425865
Honduras,HND,1997,Forest area (% of land area),AG.LND.FRST.ZS,61.14150505
Honduras,HND,1996,Forest area (% of land area),AG.LND.FRST.ZS,61.32875145
Honduras,HND,1995,Forest area (% of land area),AG.LND.FRST.ZS,61.51599786
Honduras,HND,1994,Forest area (% of land area),AG.LND.FRST.ZS,61.70324426
Honduras,HND,1993,Forest area (% of land area),AG.LND.FRST.ZS,61.89049066
Honduras,HND,1992,Forest area (% of land area),AG.LND.FRST.ZS,62.07773706
Honduras,HND,1991,Forest area (% of land area),AG.LND.FRST.ZS,62.26498347
Honduras,HND,1990,Forest area (% of land area),AG.LND.FRST.ZS,62.45222987
Honduras,HND,2005,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2.591428571
Honduras,HND,2020,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2019,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2018,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2016,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2015,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2013,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2011,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2010,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2009,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2008,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2006,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2005,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2004,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2003,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2001,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2000,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1999,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1998,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1996,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1995,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1994,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1993,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1991,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1990,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1989,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1988,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1986,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1985,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1984,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1983,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1981,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1980,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1979,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1978,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1976,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1975,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1974,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1973,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1971,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1970,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1969,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1968,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1966,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1965,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1964,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1963,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,1961,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976
Honduras,HND,2021,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1900.2
Honduras,HND,2020,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1893.3
Honduras,HND,2019,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1871.1
Honduras,HND,2018,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1852.1
Honduras,HND,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1865.7
